slot,hour,price,base_forecast_kw,base_actual_kw,transformer_capacity_kw,available_ev_capacity_kw,uncontrolled_capped_ev_load_kw,greedy_deadline_price_ev_load_kw,offline_centralized_lp_ev_load_kw,online_lyapunov_admm_ev_load_kw
0,0.0,0.4089258085048858,30.00000061925505,29.97571827422046,156.04965439706496,119.44965370349931,0.0,0.0,0.0,0.0
1,0.5,0.46268449153798263,30.10266321047052,25.723173351446995,156.04965439706496,119.33467160133797,17.6,17.6,0.0,17.59999895116509
2,1.0,0.44859503003680234,30.40889385576631,36.13364649799129,156.04965439706496,118.99169327860669,17.6,17.6,11.0,17.599999099819335
3,1.5,0.460531613393173,30.913454581803283,35.81283782893079,156.04965439706496,118.42658526544528,24.799999999999997,24.799999999999997,6.203799120874495,24.79999839566849
4,2.0,0.42623412233934327,31.607715984434424,30.033170909704662,156.04965439706496,117.64901249449841,20.927554103995792,20.927554103995792,24.799999999999997,20.92753596218434
5,2.5,0.43589584037414697,32.47980711009322,35.14131013445873,156.04965439706496,116.67227043376054,18.2,18.2,24.799999999999997,18.200002177724514
6,3.0,0.4303014603525988,33.51482297205025,34.8443127628805,156.04965439706496,115.51305266836869,10.523799120874497,10.523799120874497,24.799999999999997,10.523808986236785
7,3.5,0.438818509176484,34.69508799991182,25.334088270467973,156.04965439706496,114.19115583716372,2.8799999999999986,2.8799999999999986,20.927554103995796,2.8800094617674303
8,4.0,0.47605052112666085,36.00047408514821,36.916937947323035,156.04965439706496,112.72912342169896,0.0,0.0,0.0,0.0
9,4.5,0.4681793204997483,37.408772997167276,37.179068471985275,156.04965439706496,111.15182864023761,6.6,6.6,6.6,6.599999850003105
10,5.0,0.521244635708049,38.896125006931236,39.21516099215251,156.04965439706496,109.48599438930196,13.2,13.2,13.2,13.199999681020502
11,5.5,0.5537982132425858,40.43750868782824,36.20942797251452,156.04965439706496,107.75964466669733,13.2,13.2,13.2,13.199998909576049
12,6.0,0.6355067628446415,42.00730096597073,40.924407850547574,156.04965439706496,106.00147731517774,13.2,7.417137603831161,13.2,13.199999303376991
13,6.5,0.5918988297282997,43.57992104663645,42.84642273151871,156.04965439706496,104.24014282483212,13.2,7.417137603831161,13.2,13.199999292950618
14,7.0,0.6865662877972031,45.13057567782443,50.12987956258008,156.04965439706496,102.5034096379016,20.4,11.944161568272353,5.562143786647151,20.399998890136672
15,7.5,0.6885463206628357,46.63612428312431,48.07354779083295,156.04965439706496,100.81719519996574,17.92054872368738,11.944161568272353,0.0,17.920549917706985
16,8.0,0.7001353612155393,48.07607781242106,48.05172142326065,156.04965439706496,99.20444724715337,13.8,11.944161568272353,0.0,13.799999334164145
17,8.5,0.6552266310317532,49.433731000670534,56.262147492626454,156.04965439706496,97.68387567631396,25.362143786647145,19.199515565745287,13.616287424302644,25.362116504676372
18,9.0,0.6544848880777898,50.697400342677845,48.175550852952135,156.04965439706496,96.26856601326577,34.199999999999996,31.337166680649837,20.4,34.20000329561395
19,9.5,0.6483816216100315,51.86169699878106,50.06576055305258,156.04965439706496,94.96455375843016,47.16788939145081,40.26664945791457,35.93835010333657,47.16790039627682
20,10.0,0.5882755788876607,52.92870565685288,44.43406366509764,156.04965439706496,93.76950406138972,49.800000000000004,43.898568435091185,34.488,49.799986554071786
21,10.5,0.5566031420553642,53.9088728640776,61.33785528815807,156.04965439706496,92.67171678929803,64.2,50.17721733327168,43.7258910936024,64.19998698568574
22,11.0,0.5202891531680919,54.821344056924225,59.439802401736785,156.04965439706496,91.64974905330982,60.16749407027255,75.5592988567548,56.400000000000006,60.16747533678058
23,11.5,0.5407811934164085,55.69344701401885,60.13246476000159,156.04965439706496,90.67299374136384,60.20341351679805,80.35818686448162,49.800000000000004,60.203414534902045
24,12.0,0.5077940028780722,56.55902514996932,59.83230746296179,156.04965439706496,89.7035462290993,50.064,55.41046940448367,77.4,50.06400138766436
25,12.5,0.4613417364688941,57.45540109902627,58.00034185760413,156.04965439706496,88.69960516615555,43.56266281989997,44.426662819899974,70.80000000000001,43.562656139063165
26,13.0,0.5178702665478825,58.4189153844939,59.497466599530604,156.04965439706496,87.62046916643179,32.60395432033823,43.278326501181084,43.278326501181084,32.603998185435
27,13.5,0.5147953882792222,59.47923530518867,58.20187586292966,156.04965439706496,86.43291085525365,11.288,22.561284797141067,64.93110772002427,11.288013471450922
28,14.0,0.5208594639203571,60.65293921829766,59.606600724941636,156.04965439706496,85.11836247257158,10.73980651489222,10.73980651489222,25.13980651489222,10.739802800855657
29,14.5,0.635361794518977,61.937197289743494,62.220457518049436,156.04965439706496,83.67999343255224,0.0,0.0,0.0,4.847578073801857e-06
30,15.0,0.7352773391627698,63.30461550384376,71.31470692740396,156.04965439706496,82.14848503275994,14.4,4.675641979600277,14.4,14.399999648328736
31,15.5,0.7610241045983146,64.7004019066441,67.69112759425477,156.04965439706496,80.58520426162356,32.0,13.503638705587889,32.0,31.999997270765615
32,16.0,0.7898928621068477,66.04288429510547,65.72354158718498,156.04965439706496,79.08162398654683,74.4,35.0217693829789,74.4,72.12196482316924
33,16.5,0.8526466841118747,67.2280279610894,64.0218567873658,156.04965439706496,77.75426308064483,77.75426308064482,40.98327030338246,77.75426308064483,75.35308580256498
34,17.0,0.9547451335309749,68.13800028839286,64.58945093017229,156.04965439706496,76.73509407406496,76.73509407406497,51.46759300323272,76.73509407406496,76.73509407406497
35,17.5,0.969959466750794,68.65309969443253,77.65899722595876,156.04965439706496,76.15818273930053,76.15818273930051,58.70569710109406,76.15818273930053,76.15818273930054
36,18.0,0.9925004349650817,68.66565439706494,71.51320627257192,156.04965439706496,76.14412147235223,76.14412147235224,60.40680458368107,10.429200104978097,76.14412147235223
37,18.5,0.9986634654861386,68.09396651815139,68.47127948297066,156.04965439706496,76.7844118967354,76.7844118967354,60.31676247364985,0.0,76.78441189673542
38,19.0,0.9922604127639569,66.89417145876976,64.98544584524805,156.04965439706496,78.12818236324283,78.12818236324284,72.71588932428669,78.12818236324283,78.12818236324283
39,19.5,0.9861537191614347,65.06807963641094,59.07466097604636,156.04965439706496,80.1734052042847,80.17340520428469,80.1734052042847,80.1734052042847,80.1734052042847
40,20.0,0.9402930536011742,62.66565439706494,62.31396666568862,156.04965439706496,82.86412147235222,82.86412147235222,82.86412147235222,82.86412147235222,82.86412147235222
41,20.5,0.881553203394832,59.781648239687264,64.22585832930102,156.04965439706496,86.09420836861523,86.09420836861526,86.09420836861524,86.09420836861523,86.09420836861523
42,21.0,0.7931219544706033,56.54689037292404,54.62627886281527,156.04965439706496,89.71713717939004,89.71713717939002,89.71713717939005,89.71713717939005,89.71713717939004
43,21.5,0.7725813618988051,53.11558668921349,52.050515427701825,156.04965439706496,93.56019730514585,93.56019730514585,93.56019730514585,93.56019730514585,93.56019730514586
44,22.0,0.6847021720245938,49.6505794496922,48.6605589048998,156.04965439706496,97.44100541340968,97.4410054134097,97.4410054134097,97.4410054134097,97.4410054134097
45,22.5,0.6755924256263155,46.30871036840401,46.77761235113939,156.04965439706496,101.18389878445247,75.1128753567969,101.18389878445245,101.18389878445248,101.1838987844525
46,23.0,0.5694026737297994,43.228224214136375,36.70692600949955,156.04965439706496,104.63404327723222,55.66463192980009,104.63404327723225,104.63404327723222,64.17752049018617
47,23.5,0.5582275135312361,40.519618869762944,39.59422625156356,156.04965439706496,107.66768126293046,28.8606019940146,107.66768126293047,107.66768126293046,10.304086321683206
